"card_bk","type","issued","disp_id","card_tk","version","date_from","date_to","last_update"
"1076","gold","1998-07-27","28688","652","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.32"
"344","classic","1998-07-27","25614","653","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.32"
"525","classic","1998-07-27","26724","654","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.32"
"42","junior","1998-07-28","23811","655","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.32"
"740","junior","1998-07-28","28126","656","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.32"
"780","classic","1998-07-29","28257","657","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.32"
"509","gold","1998-07-30","26643","658","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.32"
"308","classic","1998-07-30","25390","659","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.32"
"618","classic","1998-07-31","27298","660","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.32"
"209","classic","1998-07-31","24752","661","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.32"
"1155","classic","1998-08-01","28817","662","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.32"
"95","junior","1998-08-01","24058","663","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.32"
"833","classic","1998-08-01","28371","664","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.336"
"319","junior","1998-08-02","25486","665","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.336"
"795","classic","1998-08-02","28308","666","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.336"
"508","classic","1998-08-03","26639","667","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.336"
"78","classic","1998-08-04","24008","668","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.336"
"683","classic","1998-08-05","27758","669","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.336"
"32","classic","1998-08-06","23769","670","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.336"
"550","classic","1998-08-08","26893","671","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.336"
"1217","junior","1998-08-09","28888","672","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.336"
"1003","classic","1998-08-09","28585","673","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.336"
"179","classic","1998-08-10","24568","674","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.336"
"169","classic","1998-08-10","24528","675","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.336"
"221","classic","1998-08-10","24836","676","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.336"
"684","classic","1998-08-11","27777","677","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.336"
"77","classic","1998-08-13","24006","678","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.351"
"581","classic","1998-08-13","27087","679","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.351"
"47","classic","1998-08-13","23827","680","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.351"
"386","classic","1998-08-14","25912","681","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.351"
"346","classic","1998-08-14","25623","682","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.351"
"406","classic","1998-08-16","25980","683","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.351"
"951","classic","1998-08-16","28521","684","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.351"
"519","classic","1998-08-16","26686","685","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.351"
"321","gold","1998-08-16","25506","686","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.351"
"128","classic","1998-08-19","24246","687","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.351"
"711","classic","1998-08-19","27905","688","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.351"
"538","gold","1998-08-20","26794","689","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.351"
"29","classic","1998-08-20","23744","690","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.351"
"834","classic","1998-08-21","28372","691","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.367"
"461","gold","1998-08-21","26381","692","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.367"
"239","gold","1998-08-24","24937","693","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.367"
"395","classic","1998-08-24","25936","694","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.367"
"531","gold","1998-08-24","26761","695","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.367"
"1150","classic","1998-08-25","28809","696","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.374"
"96","classic","1998-08-26","24067","697","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.374"
"367","classic","1998-08-27","25780","698","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.374"
"1023","classic","1998-08-30","28617","699","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.374"
"702","classic","1998-08-30","27857","700","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.374"
"405","classic","1998-08-31","25975","701","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.374"
"480","classic","1998-09-01","26490","702","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.374"
"1098","classic","1998-09-01","28734","703","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.374"
"79","classic","1998-09-02","24009","704","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.374"
"402","classic","1998-09-03","25970","705","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.374"
"551","classic","1998-09-03","26895","706","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.374"
"425","junior","1998-09-04","26085","707","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.374"
"1195","gold","1998-09-04","28864","708","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.374"
"1154","classic","1998-09-05","28814","709","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.374"
"307","gold","1998-09-05","25383","710","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.389"
"752","junior","1998-09-06","28159","711","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.389"
"134","classic","1998-09-07","24298","712","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.389"
"285","gold","1998-09-10","25269","713","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.389"
"544","gold","1998-09-10","26826","714","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.389"
"526","classic","1998-09-10","26726","715","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.389"
"352","classic","1998-09-11","25680","716","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.389"
"328","junior","1998-09-12","25568","717","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.389"
"26","classic","1998-09-14","23714","718","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.389"
"141","classic","1998-09-15","24329","719","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.389"
"151","classic","1998-09-16","24380","720","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.389"
"203","classic","1998-09-16","24733","721","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.389"
"653","classic","1998-09-16","27546","722","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.389"
"880","classic","1998-09-17","28447","723","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.389"
"620","classic","1998-09-17","27310","724","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.389"
"630","classic","1998-09-18","27368","725","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.389"
"1188","classic","1998-09-19","28857","726","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.389"
"389","gold","1998-09-19","25923","727","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.389"
"1024","classic","1998-09-20","28618","728","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.389"
"193","gold","1998-09-21","24686","729","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.405"
"758","classic","1998-09-21","28179","730","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.405"
"634","junior","1998-09-22","27426","731","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.405"
"361","classic","1998-09-23","25750","732","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.405"
"242","classic","1998-09-24","24957","733","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.405"
"923","classic","1998-09-24","28491","734","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.405"
"1007","gold","1998-09-25","28590","735","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.405"
"520","classic","1998-09-25","26696","736","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.405"
"629","junior","1998-09-25","27367","737","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.405"
"335","classic","1998-09-25","25583","738","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.405"
"414","classic","1998-09-26","26035","739","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.405"
"36","classic","1998-09-28","23785","740","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.405"
"561","gold","1998-09-28","26956","741","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.405"
"291","classic","1998-09-29","25294","742","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.405"
"231","junior","1998-09-29","24882","743","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.405"
"782","classic","1998-09-29","28272","744","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.405"
"180","classic","1998-09-29","24570","745","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.405"
"765","classic","1998-09-29","28211","746","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.405"
"357","junior","1998-09-29","25717","747","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.405"
"554","classic","1998-09-29","26913","748","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.405"
"956","classic","1998-09-30","28527","749","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.405"
"676","classic","1998-09-30","27704","750","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.42"
"255","gold","1998-10-01","25053","751","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.42"
"1193","classic","1998-10-01","28860","752","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.42"
"416","classic","1998-10-01","26045","753","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.42"
"585","gold","1998-10-01","27115","754","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.42"
"744","classic","1998-10-02","28137","755","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.42"
"23","classic","1998-10-03","23699","756","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.42"
"394","classic","1998-10-05","25935","757","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.42"
"460","classic","1998-10-05","26376","758","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.42"
"35","classic","1998-10-07","23780","759","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.42"
"447","classic","1998-10-07","26253","760","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.42"
"264","classic","1998-10-07","25140","761","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.42"
"245","classic","1998-10-08","24966","762","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.42"
"505","junior","1998-10-09","26625","763","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.42"
"336","junior","1998-10-09","25584","764","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.42"
"366","classic","1998-10-09","25772","765","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.42"
"533","classic","1998-10-09","26767","766","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.42"
"288","classic","1998-10-10","25284","767","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.42"
"754","junior","1998-10-10","28169","768","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.42"
"116","classic","1998-10-11","24178","769","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.42"
"1035","classic","1998-10-11","28627","770","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.42"
"682","classic","1998-10-11","27750","771","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.436"
"792","classic","1998-10-11","28303","772","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.436"
"385","classic","1998-10-12","25910","773","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.436"
"53","classic","1998-10-13","23876","774","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.436"
"751","junior","1998-10-15","28157","775","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.436"
"614","junior","1998-10-16","27291","776","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.436"
"957","junior","1998-10-16","28528","777","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.436"
"1","gold","1998-10-16","23571","778","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.436"
"743","gold","1998-10-18","28136","779","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.436"
"61","classic","1998-10-18","23917","780","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.436"
"60","classic","1998-10-18","23913","781","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.436"
"74","classic","1998-10-18","23994","782","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.436"
"749","classic","1998-10-19","28154","783","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.436"
"339","classic","1998-10-19","25600","784","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.436"
"769","classic","1998-10-20","28224","785","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.436"
"488","gold","1998-10-20","26532","786","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.436"
"31","classic","1998-10-21","23760","787","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.436"
"542","classic","1998-10-22","26818","788","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.436"
"750","classic","1998-10-24","28156","789","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.436"
"855","classic","1998-10-24","28416","790","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.436"
"299","classic","1998-10-25","25341","791","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.436"
"158","gold","1998-10-25","24442","792","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.452"
"857","junior","1998-10-25","28417","793","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.452"
"230","gold","1998-10-25","24880","794","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.452"
"295","classic","1998-10-26","25319","795","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.452"
"584","classic","1998-10-28","27113","796","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.452"
"449","classic","1998-10-28","26272","797","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.452"
"351","classic","1998-11-01","25678","798","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.452"
"138","classic","1998-11-02","24318","799","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.452"
"524","classic","1998-11-02","26720","800","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.452"
"693","junior","1998-11-03","27813","801","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.452"
"604","classic","1998-11-04","27215","802","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.452"
"746","classic","1998-11-04","28142","803","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.452"
"333","classic","1998-11-04","25574","804","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.452"
"129","classic","1998-11-05","24249","805","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.452"
"429","classic","1998-11-05","26130","806","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.452"
"424","classic","1998-11-06","26083","807","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.452"
"345","classic","1998-11-07","25621","808","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.452"
"1165","classic","1998-11-08","28831","809","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.452"
"1070","junior","1998-11-08","28684","810","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.452"
"217","classic","1998-11-09","24815","811","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.452"
"636","junior","1998-11-09","27436","812","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.452"
"820","classic","1998-11-10","28347","813","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.467"
"46","classic","1998-11-10","23820","814","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.467"
"742","classic","1998-11-10","28131","815","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.467"
"404","junior","1998-11-12","25974","816","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.467"
"102","classic","1998-11-12","24112","817","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.467"
"455","classic","1998-11-13","26330","818","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.467"
"253","gold","1998-11-14","25018","819","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.467"
"570","classic","1998-11-14","26993","820","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.467"
"27","junior","1998-11-15","23720","821","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.474"
"580","classic","1998-11-16","27080","822","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.474"
"409","classic","1998-11-16","25994","823","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.474"
"205","classic","1998-11-16","24744","824","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.474"
"773","classic","1998-11-18","28232","825","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.474"
"487","classic","1998-11-18","26528","826","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.474"
"177","classic","1998-11-19","24565","827","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.474"
"632","classic","1998-11-19","27414","828","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.474"
"445","gold","1998-11-19","26228","829","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.474"
"1001","classic","1998-11-20","28583","830","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.474"
"257","classic","1998-11-20","25063","831","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.474"
"178","classic","1998-11-21","24566","832","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.474"
"704","gold","1998-11-21","27867","833","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.474"
"56","classic","1998-11-22","23882","834","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.474"
"148","classic","1998-11-22","24354","835","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.474"
"392","classic","1998-11-22","25930","836","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.474"
"523","junior","1998-11-23","26706","837","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.474"
"1175","classic","1998-11-24","28846","838","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.474"
"466","classic","1998-11-25","26401","839","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.474"
"500","classic","1998-11-26","26587","840","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.474"
"4","classic","1998-11-26","23602","841","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.474"
"388","junior","1998-11-26","25922","842","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.474"
"164","classic","1998-11-29","24502","843","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.489"
"489","classic","1998-11-29","26533","844","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.489"
"626","classic","1998-11-30","27342","845","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.489"
"1169","classic","1998-11-30","28835","846","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.489"
"1137","gold","1998-12-01","28794","847","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.489"
"677","junior","1998-12-01","27706","848","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.489"
"20","classic","1998-12-02","23685","849","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.489"
"657","junior","1998-12-02","27578","850","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.489"
"219","classic","1998-12-04","24826","851","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.489"
"819","gold","1998-12-06","28342","852","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.489"
"1177","gold","1998-12-06","28849","853","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.489"
"341","gold","1998-12-06","25602","854","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.505"
"692","classic","1998-12-08","27811","855","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.505"
"715","junior","1998-12-08","27949","856","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.505"
"131","classic","1998-12-08","24255","857","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.505"
"201","classic","1998-12-08","24726","858","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.505"
"605","classic","1998-12-11","27230","859","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.505"
"306","classic","1998-12-11","25382","860","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.505"
"378","classic","1998-12-11","25866","861","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.505"
"549","classic","1998-12-12","26882","862","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.505"
"371","gold","1998-12-13","25824","863","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.505"
"147","junior","1998-12-13","24346","864","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.505"
"527","junior","1998-12-14","26734","865","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.505"
"172","classic","1998-12-14","24539","866","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.505"
"886","classic","1998-12-15","28456","867","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.505"
"479","classic","1998-12-16","26483","868","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.505"
